id,datasetKey,species,x,y,accuracy,year,institution,source
3321344260,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.134302,41.950996,1851,2005,YPM,gbif
3321343730,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.11978,41.94927,1851,2005,YPM,gbif
3321343607,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.112382,41.983307,1851,2005,YPM,gbif
3321343480,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.118982,41.947478,1851,2005,YPM,gbif
3111566676,d5fafa95-7de2-48c0-bf10-3480bcca4a2b,Pseudacris crucifer,-77.9888,33.9926,201,1983,NCSM,gbif
3111566286,d5fafa95-7de2-48c0-bf10-3480bcca4a2b,Pseudacris crucifer,-82.4326,34.7131,201,2010,NCSM,gbif
3111565453,d5fafa95-7de2-48c0-bf10-3480bcca4a2b,Pseudacris crucifer,-79.5497,35.0638,201,2003,NCSM,gbif
3111563303,d5fafa95-7de2-48c0-bf10-3480bcca4a2b,Pseudacris crucifer,-78.2668,34.692,201,1982,NCSM,gbif
3111562492,d5fafa95-7de2-48c0-bf10-3480bcca4a2b,Pseudacris crucifer,-76.7027,36.144,201,1996,NCSM,gbif
3111561524,d5fafa95-7de2-48c0-bf10-3480bcca4a2b,Pseudacris crucifer,-79.5557,35.0728,201,2003,NCSM,gbif
3111561050,d5fafa95-7de2-48c0-bf10-3480bcca4a2b,Pseudacris crucifer,-79.5763,35.1245,201,2007,NCSM,gbif
3111560072,d5fafa95-7de2-48c0-bf10-3480bcca4a2b,Pseudacris crucifer,-79.6215,35.2012,201,2009,NCSM,gbif
3111559875,d5fafa95-7de2-48c0-bf10-3480bcca4a2b,Pseudacris crucifer,-79.0768,35.9949,201,1992,NCSM,gbif
3058467301,832b8188-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-81.883809,29.13627,10,2021,UF,gbif
3053865348,c113d947-5dcf-4a52-aaa2-735dba1089b7,Pseudacris crucifer,-89.557229,45.496911,20,2020,NEON,gbif
3053865343,c113d947-5dcf-4a52-aaa2-735dba1089b7,Pseudacris crucifer,-90.092307,45.797373,20,2020,NEON,gbif
3051982303,832b8188-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-82.500292,29.390125,10,2021,UF,gbif
3015243349,c113d947-5dcf-4a52-aaa2-735dba1089b7,Pseudacris crucifer,-72.198776,42.434188,20,2019,NEON,gbif
3015243301,c113d947-5dcf-4a52-aaa2-735dba1089b7,Pseudacris crucifer,-71.277866,44.058473,20,2019,NEON,gbif
2982341304,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-69.74896,44.70836,1851,2020,YPM,gbif
2884909861,d5fafa95-7de2-48c0-bf10-3480bcca4a2b,Pseudacris crucifer,-79.2791,35.2345,201,2020,NCSM,gbif
2884909550,d5fafa95-7de2-48c0-bf10-3480bcca4a2b,Pseudacris crucifer,-81.7618,36.2408,201,1993,NCSM,gbif
2884909406,d5fafa95-7de2-48c0-bf10-3480bcca4a2b,Pseudacris crucifer,-81.7017,36.1517,201,1984,NCSM,gbif
2867249473,c113d947-5dcf-4a52-aaa2-735dba1089b7,Pseudacris crucifer,-89.569448,45.486647,20,2015,NEON,gbif
2819838898,852628c6-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-97.27651,30.27841,10,2007,TNHC,gbif
2819822725,852628c6-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-96.83176,28.50456,1488,2011,TNHC,gbif
2819812961,852628c6-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-79.124565,35.852852,3,2002,TNHC,gbif
2804503224,91025c69-111a-45c0-8440-59cb9efbdff7,Pseudacris crucifer,-95.215367,30.727616,1000,1990,ASNHC,gbif
2632756302,832b8188-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-89.00332,32.320995,10,2018,UF,gbif
2620870303,92499d06-4394-45ee-badb-5a1e3e4f9e33,Pseudacris crucifer,-89.585493,45.505973,5,2017,NEON,gbif
2618831341,c113d947-5dcf-4a52-aaa2-735dba1089b7,Pseudacris crucifer,-89.512657,46.254613,20,2019,NEON,gbif
2618831333,c113d947-5dcf-4a52-aaa2-735dba1089b7,Pseudacris crucifer,-89.567786,45.492352,20,2019,NEON,gbif
2618831329,c113d947-5dcf-4a52-aaa2-735dba1089b7,Pseudacris crucifer,-90.092743,45.812246,20,2019,NEON,gbif
2618831327,c113d947-5dcf-4a52-aaa2-735dba1089b7,Pseudacris crucifer,-89.577677,45.490246,20,2019,NEON,gbif
2618831325,c113d947-5dcf-4a52-aaa2-735dba1089b7,Pseudacris crucifer,-89.569877,45.487728,20,2019,NEON,gbif
2618831323,c113d947-5dcf-4a52-aaa2-735dba1089b7,Pseudacris crucifer,-89.569448,45.486647,20,2019,NEON,gbif
2618831318,c113d947-5dcf-4a52-aaa2-735dba1089b7,Pseudacris crucifer,-89.536134,46.248703,20,2019,NEON,gbif
2618826302,c8e9fe8e-391b-44b9-ad94-a5d15f4b5788,Pseudacris crucifer,-89.557232,45.496912,20,2019,NEON,gbif
2571523861,c113d947-5dcf-4a52-aaa2-735dba1089b7,Pseudacris crucifer,-89.557232,45.496912,20,2018,NEON,gbif
2571523740,c113d947-5dcf-4a52-aaa2-735dba1089b7,Pseudacris crucifer,-89.536134,46.248703,20,2018,NEON,gbif
2571523648,c113d947-5dcf-4a52-aaa2-735dba1089b7,Pseudacris crucifer,-72.198778,42.434194,20,2018,NEON,gbif
2571523644,c113d947-5dcf-4a52-aaa2-735dba1089b7,Pseudacris crucifer,-89.569448,45.486647,20,2018,NEON,gbif
2571523583,c113d947-5dcf-4a52-aaa2-735dba1089b7,Pseudacris crucifer,-72.198778,42.434194,20,2017,NEON,gbif
2571523570,c113d947-5dcf-4a52-aaa2-735dba1089b7,Pseudacris crucifer,-89.551229,45.491628,20,2018,NEON,gbif
2571523567,c113d947-5dcf-4a52-aaa2-735dba1089b7,Pseudacris crucifer,-72.198778,42.434194,20,2016,NEON,gbif
2571523389,c113d947-5dcf-4a52-aaa2-735dba1089b7,Pseudacris crucifer,-71.277857,44.058474,20,2017,NEON,gbif
2571523300,c113d947-5dcf-4a52-aaa2-735dba1089b7,Pseudacris crucifer,-89.504463,46.236979,20,2015,NEON,gbif
2571523015,c113d947-5dcf-4a52-aaa2-735dba1089b7,Pseudacris crucifer,-89.577675,45.490243,20,2017,NEON,gbif
2571523010,c113d947-5dcf-4a52-aaa2-735dba1089b7,Pseudacris crucifer,-90.092743,45.812246,20,2017,NEON,gbif
2571523006,c113d947-5dcf-4a52-aaa2-735dba1089b7,Pseudacris crucifer,-89.557229,45.496911,20,2017,NEON,gbif
2571522967,c113d947-5dcf-4a52-aaa2-735dba1089b7,Pseudacris crucifer,-90.052177,45.804594,2,2016,NEON,gbif
2571522961,c113d947-5dcf-4a52-aaa2-735dba1089b7,Pseudacris crucifer,-89.51506,46.256372,2,2016,NEON,gbif
2571522959,c113d947-5dcf-4a52-aaa2-735dba1089b7,Pseudacris crucifer,-89.535891,46.248721,2,2016,NEON,gbif
2571522945,c113d947-5dcf-4a52-aaa2-735dba1089b7,Pseudacris crucifer,-90.072864,45.824933,2,2016,NEON,gbif
2571522943,c113d947-5dcf-4a52-aaa2-735dba1089b7,Pseudacris crucifer,-89.541857,46.237778,20,2017,NEON,gbif
2571522930,c113d947-5dcf-4a52-aaa2-735dba1089b7,Pseudacris crucifer,-89.536142,46.248536,2,2016,NEON,gbif
2565854412,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.125694,41.962397,1851,2001,YPM,gbif
2565854407,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.150593,41.966846,1851,2001,YPM,gbif
2565854406,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.131144,41.971359,1851,2001,YPM,gbif
2565854399,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.112382,41.983307,1851,2001,YPM,gbif
2565854398,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.138047,41.944416,1851,2001,YPM,gbif
2565854385,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.4039,41.909291,1851,2001,YPM,gbif
2564235119,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.505776,41.75096,1851,2001,YPM,gbif
2564235027,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.49031,41.774614,1851,2001,YPM,gbif
2561506271,fb639e31-52eb-4998-afb1-984ee12aca0f,Pseudacris crucifer,-86.962501,33.905103,3036,1985,MSB,gbif
2542890318,d5fafa95-7de2-48c0-bf10-3480bcca4a2b,Pseudacris crucifer,-79.8001,33.1356,201,1982,NCSM,gbif
2542888237,d5fafa95-7de2-48c0-bf10-3480bcca4a2b,Pseudacris crucifer,-81.681,36.238,201,1984,NCSM,gbif
2458280959,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.636919,41.2817,1851,2015,YPM,gbif
2458280890,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.624836,41.274453,1851,2014,YPM,gbif
2458280840,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.63664,41.33727,1851,2018,YPM,gbif
2458280837,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.62413,41.2737,1851,2015,YPM,gbif
2458280653,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.62354,41.3131,1851,2015,YPM,gbif
2458280603,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.628028,41.329767,1851,2018,YPM,gbif
2458280523,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.608422,41.317767,1851,2015,YPM,gbif
2458280480,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.595272,41.273919,1851,2018,YPM,gbif
2458280461,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.626469,41.312442,1851,2018,YPM,gbif
2458280332,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.624836,41.274453,1851,2015,YPM,gbif
2458280301,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.58544,41.29802,1851,2018,YPM,gbif
2458280246,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.657756,41.3203,1851,2019,YPM,gbif
2458280166,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.636919,41.2817,1851,2018,YPM,gbif
2458279994,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.624836,41.274453,1851,2018,YPM,gbif
2458279695,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.614476,41.340522,1851,2019,YPM,gbif
2458279533,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.604097,41.316931,1851,2016,YPM,gbif
2458279523,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.608422,41.317767,1851,2016,YPM,gbif
2458279446,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.62556,41.38055,1851,2018,YPM,gbif
2458279340,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.628691,41.281945,1851,2018,YPM,gbif
2458279078,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.595272,41.273919,1851,2016,YPM,gbif
2458278161,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.62413,41.2737,1851,2018,YPM,gbif
2446547214,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.112382,41.983307,1851,2017,YPM,gbif
2237032084,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.136595,41.941552,1851,2004,YPM,gbif
2237032081,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.138047,41.944416,1851,2004,YPM,gbif
2237032076,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.134302,41.950996,1851,2004,YPM,gbif
2237032074,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.131981,41.957818,1851,2004,YPM,gbif
2235629038,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.122494,41.953339,1851,2003,YPM,gbif
2235011675,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-65.9266,48.61255,1851,2003,YPM,gbif
2235011656,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-73.110411,44.63977,2162,2003,YPM,gbif
2234845255,395dfaad-8b0d-47e2-a2ea-bf8a3fd5c10c,Pseudacris crucifer,-90.44625,30.837833,5,2014,UTEP,gbif
2013094265,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-65.88867,48.67017,1851,2003,YPM,gbif
2013094252,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-65.9489,48.69099,1851,2003,YPM,gbif
2013094251,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-73.314525,44.790472,1851,2003,YPM,gbif
2006616347,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.131981,41.957818,1851,2003,YPM,gbif
2006616314,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.140694,41.956964,1851,2017,YPM,gbif
2006616247,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.139255,41.953794,1851,2017,YPM,gbif
2006616246,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.125694,41.962397,1851,2017,YPM,gbif
2006616138,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.119785,41.949218,1851,2017,YPM,gbif
2006616124,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.128372,41.945498,1851,2017,YPM,gbif
2006615955,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.134302,41.950996,1851,2017,YPM,gbif
1999435846,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.131144,41.971359,1851,2003,YPM,gbif
1999435831,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.151352,41.963362,1851,2003,YPM,gbif
1999435829,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.139255,41.953794,1851,2003,YPM,gbif
1999435817,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.112382,41.983307,1851,2003,YPM,gbif
1993804863,832b8188-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-81.950869,30.785223,50,2019,UF,gbif
1989841125,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.634943,41.361253,1851,2018,YPM,gbif
1987215875,8e479b8f-ac16-4bed-a11a-bc7e27c31663,Pseudacris crucifer,-83.845496,41.597274,3036,1980,UMMZ,gbif
1987206091,8e479b8f-ac16-4bed-a11a-bc7e27c31663,Pseudacris crucifer,-83.239002,35.068529,301,1995,UMMZ,gbif
1987176106,8e479b8f-ac16-4bed-a11a-bc7e27c31663,Pseudacris crucifer,-91.201837,45.754721,30,2016,UMMZ,gbif
1987116730,8e479b8f-ac16-4bed-a11a-bc7e27c31663,Pseudacris crucifer,-90.511722,46.877948,15,2017,UMMZ,gbif
1987048726,8e479b8f-ac16-4bed-a11a-bc7e27c31663,Pseudacris crucifer,-91.03976,45.68584,9,2016,UMMZ,gbif
1987048532,8e479b8f-ac16-4bed-a11a-bc7e27c31663,Pseudacris crucifer,-88.02924,43.434105,9,2017,UMMZ,gbif
1946019422,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-69.850973,44.71958,1851,2018,YPM,gbif
1933399705,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.739903,41.3536,1851,2018,YPM,gbif
1933399699,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.637733,41.362448,1851,2018,YPM,gbif
1932278227,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.624341,41.273629,1851,2018,YPM,gbif
1931543704,d5fafa95-7de2-48c0-bf10-3480bcca4a2b,Pseudacris crucifer,-79.7382,34.2891,1609,1999,NCSM,gbif
1931543551,d5fafa95-7de2-48c0-bf10-3480bcca4a2b,Pseudacris crucifer,-80.2446,34.6517,201,1996,NCSM,gbif
1931543470,d5fafa95-7de2-48c0-bf10-3480bcca4a2b,Pseudacris crucifer,-80.1358,34.0508,1609,2004,NCSM,gbif
1919926674,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.138047,41.944416,1851,2005,YPM,gbif
1852454417,a8ee9bc6-5914-427d-9fba-f8545250ac34,Pseudacris crucifer,-76.3644089,42.4502239,625,2001,CUMV,gbif
1844169328,d5fafa95-7de2-48c0-bf10-3480bcca4a2b,Pseudacris crucifer,-79.5544,35.0701,402,2016,NCSM,gbif
1844168723,d5fafa95-7de2-48c0-bf10-3480bcca4a2b,Pseudacris crucifer,-79.9858,32.7238,1609,1987,NCSM,gbif
1839291370,832b8188-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-83.38515,30.125456,50,2018,UF,gbif
1837220432,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.122494,41.953339,1851,2002,YPM,gbif
1837052512,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.131144,41.971359,1851,2002,YPM,gbif
1836936072,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-73.024398,43.948967,1851,2002,YPM,gbif
1836936066,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-65.9266,48.61255,1851,2002,YPM,gbif
1836936065,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.112382,41.983307,1851,2002,YPM,gbif
1836160521,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-73.314525,44.790472,1851,2002,YPM,gbif
1836160519,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-66.3828,48.56247,1851,2002,YPM,gbif
1836160516,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-73.110411,44.63977,2162,2002,YPM,gbif
1836160478,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-65.8842,48.66977,1851,2002,YPM,gbif
1835417434,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-63.4772,49.69255,1851,2002,YPM,gbif
1835417227,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.131981,41.957818,1851,2002,YPM,gbif
1835417161,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.139255,41.953794,1851,2002,YPM,gbif
1699885270,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.634943,41.361253,1851,2017,YPM,gbif
1699759001,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.624969,41.274333,1851,2017,YPM,gbif
1699758993,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.6328,41.3655,1851,2016,YPM,gbif
1699758988,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.628691,41.281945,1851,2016,YPM,gbif
1699758983,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.62413,41.2737,1851,2016,YPM,gbif
1699758979,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.62413,41.2737,1851,2017,YPM,gbif
1699758933,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.599069,41.310025,1851,2017,YPM,gbif
1699758895,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.628691,41.281945,1851,2017,YPM,gbif
1699758754,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.642916,41.33203,1851,2016,YPM,gbif
1699758699,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.640004,41.333422,1851,2016,YPM,gbif
1699758694,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.63775,41.36263,1851,2016,YPM,gbif
1675533786,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-73.392248,41.233605,301,1986,YPM,gbif
1586201971,832b8188-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-85.852244,35.236048,5,2017,UF,gbif
1586201969,832b8188-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-90.099437,33.042153,5,2017,UF,gbif
1586201946,832b8188-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-90.08866,32.34539,5,2017,UF,gbif
1585354798,832b8188-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-81.846426,30.070563,50,2016,UF,gbif
1440785158,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-65.9489,48.69099,1851,2002,YPM,gbif
1439133787,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.136595,41.941552,1851,2002,YPM,gbif
1438679596,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.138047,41.944416,1851,2002,YPM,gbif
1434747674,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.545669,44.707272,301,2013,YPM,gbif
1337840816,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,Pseudacris crucifer,-71.88859,42.47772,200,1980,MCZ,gbif
1337840810,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,Pseudacris crucifer,-71.19834,42.00174,600,1984,MCZ,gbif
1337840803,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,Pseudacris crucifer,-70.90315,42.14708,10,1992,MCZ,gbif
1337840801,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,Pseudacris crucifer,-71.18064,42.14461,1000,1980,MCZ,gbif
1337840797,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,Pseudacris crucifer,-72.87463,42.15892,2000,1986,MCZ,gbif
1337840775,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,Pseudacris crucifer,-71.19834,42.00174,600,1980,MCZ,gbif
1337840769,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,Pseudacris crucifer,-70.10395,41.28116,304.8,2016,MCZ,gbif
1337840764,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,Pseudacris crucifer,-72.78821,42.7466,5000,1984,MCZ,gbif
1337840740,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,Pseudacris crucifer,-72.80799,42.38564,200,2001,MCZ,gbif
1337840738,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,Pseudacris crucifer,-73.23701,42.10088,1000,1984,MCZ,gbif
1337840734,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,Pseudacris crucifer,-70.86802,42.19997,400,1994,MCZ,gbif
1337840730,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,Pseudacris crucifer,-70.08277,41.76079,2000,1993,MCZ,gbif
1324191818,832b8188-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-83.46714,31.55442,10,2016,UF,gbif
1324189739,832b8188-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-82.940902,29.671446,10,2015,UF,gbif
1324181029,832b8188-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-82.4698,29.714,100,1999,UF,gbif
1324174616,832b8188-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-82.16652,29.54488,50,1995,UF,gbif
1324174426,832b8188-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-81.98372,29.36312,50,1999,UF,gbif
1324173679,832b8188-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-82.3075,29.5224,50,1995,UF,gbif
1324173637,832b8188-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-82.28947,29.51365,50,1996,UF,gbif
1324173614,832b8188-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-82.5874,29.54303,50,1996,UF,gbif
1324173593,832b8188-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-81.95674,29.69469,200,1998,UF,gbif
1324173592,832b8188-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-82.3726,29.6789,800,1995,UF,gbif
1324158986,832b8188-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-85.00046,30.43639,300,1983,UF,gbif
1324158982,832b8188-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-87.07506,30.94797,800,1984,UF,gbif
1324157478,832b8188-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-81.747637,30.75339,800,1997,UF,gbif
1324157455,832b8188-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-81.757901,30.735642,800,1997,UF,gbif
1324151262,832b8188-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-84.9876,30.2642,50,2013,UF,gbif
1324131978,832b8188-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-85.97904,37.24355,50,2005,UF,gbif
1324127372,832b8188-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-82.4415,29.7294,1800,2005,UF,gbif
1324090540,832b8188-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-83.823481,30.516543,800,1988,UF,gbif
1322988420,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.7799,37.8058,347.62,1980,USNM,gbif
1322975621,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.83,37.67,563.27,1981,USNM,gbif
1322972312,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-76.6633,36.8475,991.36,1983,USNM,gbif
1322962857,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.1622,37.8856,347.62,1981,USNM,gbif
1322949979,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-78.97,37.55,901.23,1980,USNM,gbif
1322949643,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.9408,37.5578,347.62,1980,USNM,gbif
1322944747,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-76.4,36.87,177.03,1980,USNM,gbif
1322939694,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-78.16,37.79,337.96,1983,USNM,gbif
1322895026,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.39,38.6,1248.15,1988,USNM,gbif
1322894969,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-90.4748,30.4394,4211.65,1988,USNM,gbif
1322863865,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-76.6616,36.8393,3690.23,1983,USNM,gbif
1322845950,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-76.14,36.75,193.12,1987,USNM,gbif
1322832941,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-78.5799,38.6918,395.9,1990,USNM,gbif
1322820078,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-83.0986,36.7802,1924.78,1984,USNM,gbif
1322773718,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.52,37.4,1754.18,1980,USNM,gbif
1322766331,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.68,37.62,337.96,1980,USNM,gbif
